Id,OverallQual,GrLivArea,MSZoning_RL,BsmtFinType2,MSZoning_RM,GarageCars,LotFrontage,MiscFeature_NA,YearBuilt,Condition1_Artery,ExterCond,LandSlope_Sev,Condition1_PosN,2ndFlrSF,Fence_GdWo,GarageType_2Types,Foundation_PConc,MSZoning_FV,TotRmsAbvGrd,Condition2_Norm,BsmtFinSF1,Condition2_PosA,LotConfig_FR3,Foundation_BrkTil,CentralAir_N,OpenPorchSF,Electrical_FuseA,Electrical_SBrkr,Neighborhood_Gilbert,Condition1_RRNn
2420,5,925,1,1,0,1.0,70.0,1,1955,0,4,0,0,0,1,0,0,0,5,1,793.0,0,0,0,0,0,0,1,0,0
2421,4,1647,1,3,0,1.0,75.0,1,1953,0,3,0,0,0,0,0,0,0,6,1,595.0,0,0,0,0,0,0,1,0,0
2422,5,924,1,1,0,1.0,0.0,0,1952,1,3,0,0,0,0,0,0,0,6,1,292.0,0,0,0,0,324,0,1,0,0
2423,4,1544,1,1,0,0.0,60.0,1,1890,1,4,0,0,544,0,0,0,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2424,5,1728,1,1,0,1.0,0.0,1,1953,0,3,0,0,0,1,0,0,0,7,1,198.0,0,0,0,0,0,0,1,0,0
2425,5,3086,1,1,0,3.0,113.0,1,1935,0,3,0,0,1778,0,0,0,0,9,1,0.0,0,0,1,0,208,0,1,0,0
2426,4,1281,1,2,0,2.0,60.0,1,1925,0,3,0,0,436,0,0,0,0,6,1,1030.0,0,0,0,0,0,0,1,0,0
2427,5,1534,1,1,0,0.0,60.0,1,1895,0,4,0,0,783,0,0,0,0,6,1,0.0,0,0,0,0,112,0,1,0,0
2428,7,1651,1,5,0,1.0,93.0,1,1963,0,3,0,0,616,0,0,0,0,6,1,242.0,0,0,0,0,46,0,1,0,0
2429,5,888,1,1,0,1.0,75.0,1,1961,0,3,0,0,0,0,0,0,0,5,1,192.0,0,0,0,0,0,0,1,0,0
2430,6,952,1,1,0,1.0,66.0,1,1968,0,3,0,0,0,0,0,0,0,5,1,952.0,0,0,0,0,0,0,1,0,0
2431,5,1238,1,1,0,1.0,60.0,1,1950,0,3,0,0,0,0,0,0,0,6,1,432.0,0,0,0,0,171,1,0,0,0
2432,5,1040,1,1,0,1.0,0.0,0,1959,0,3,0,0,0,0,0,0,0,6,1,574.0,0,0,0,0,0,0,1,0,0
2433,5,1170,1,1,0,1.0,70.0,1,1958,0,3,0,0,0,0,0,0,0,6,1,625.0,0,0,0,0,0,0,1,0,0
2434,5,1242,1,1,0,1.0,70.0,1,1960,0,3,0,0,0,0,0,0,0,6,1,739.0,0,0,0,0,0,1,0,0,0
2435,5,1377,1,3,0,1.0,80.0,1,1960,0,3,0,0,0,0,0,0,0,6,1,1098.0,0,0,0,0,0,0,1,0,0
2436,5,925,1,0,0,1.0,70.0,1,1961,0,3,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2437,5,864,1,4,0,1.0,60.0,1,1962,0,3,0,1,0,0,0,0,0,5,1,110.0,0,0,0,0,0,0,1,0,0
2438,5,936,1,1,0,1.0,66.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,734.0,0,0,0,0,90,0,1,0,0
2439,5,960,0,1,1,2.0,60.0,1,1926,1,4,0,0,0,0,0,0,0,5,1,0.0,0,0,1,0,0,0,1,0,0
2440,6,1296,0,1,1,2.0,50.0,1,1927,0,3,0,0,430,0,0,0,0,6,1,276.0,0,0,1,0,0,0,1,0,0
2441,5,1022,0,1,1,1.0,56.0,1,1922,1,3,0,0,0,0,0,1,0,4,1,782.0,0,0,0,1,122,0,0,0,0
2442,5,967,0,1,1,1.0,56.0,1,1920,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,1,0,0,0,1,0,0
2443,5,1072,0,1,1,2.0,60.0,1,1940,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2444,5,1174,0,1,1,2.0,120.0,1,1900,0,3,0,0,494,0,0,0,0,6,1,130.0,0,0,1,0,26,0,1,0,0
2445,4,1141,0,3,1,1.0,50.0,1,1900,0,3,0,0,380,0,0,0,0,6,1,122.0,0,0,1,1,0,0,1,0,0
2446,4,1798,0,1,1,2.0,57.0,1,1900,1,3,0,0,642,0,0,1,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2447,8,1772,0,1,1,2.0,0.0,1,1910,0,4,0,0,863,0,0,0,0,7,1,0.0,0,0,1,1,0,0,1,0,0
2448,6,1642,0,3,1,1.0,53.0,1,1927,0,3,0,0,728,0,0,0,0,9,1,196.0,0,0,1,0,0,0,1,0,0
2449,5,1232,0,1,1,2.0,35.0,1,1910,0,3,0,0,616,0,0,0,0,6,1,168.0,0,0,1,0,0,0,1,0,0
2450,6,1650,0,1,1,2.0,56.0,1,1910,0,3,0,0,659,0,0,0,0,6,1,259.0,0,0,0,0,103,0,1,0,0
2451,5,1358,0,1,1,1.0,60.0,1,1930,0,4,0,0,671,0,0,0,0,6,1,316.0,0,0,1,0,32,0,1,0,0
2452,7,2454,0,1,1,2.0,75.0,1,1879,0,4,0,0,1142,0,0,1,0,8,1,0.0,0,0,0,0,148,1,0,0,0
2453,4,968,0,0,1,1.0,52.0,1,1956,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2454,4,1382,0,0,1,1.0,76.0,1,1949,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,40,0,1,0,0
2455,5,1060,1,3,0,1.0,55.0,1,1925,0,4,0,0,144,0,0,1,0,6,1,317.0,0,0,0,1,65,1,0,0,0
2456,5,1435,0,1,1,1.0,55.0,1,1950,0,3,0,0,525,0,0,0,0,6,0,910.0,0,0,0,0,33,0,1,0,1
2457,5,1274,0,1,1,1.0,50.0,1,1939,0,4,0,0,546,0,0,0,0,6,1,306.0,0,0,0,0,0,0,1,0,0
2458,6,1232,0,1,1,1.0,50.0,1,1939,0,3,0,0,624,1,0,0,0,6,1,276.0,0,0,0,0,0,0,1,0,0
2459,5,884,0,1,1,1.0,51.0,1,1939,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,1,0,0,0,1,0,0
2460,6,1409,0,1,1,2.0,0.0,1,1938,0,3,0,0,548,0,0,0,0,6,1,52.0,0,0,1,0,0,0,1,0,0
2461,5,1322,0,1,1,1.0,52.0,1,1939,0,4,0,0,423,0,0,0,0,7,1,48.0,0,0,1,0,0,0,1,0,0
2462,5,1426,0,1,1,1.0,52.0,1,1930,0,3,0,0,412,0,0,0,0,6,1,0.0,0,0,1,0,0,0,1,0,0
2463,5,1281,0,1,1,2.0,51.0,1,1926,0,3,0,0,378,0,0,0,0,6,1,351.0,0,0,1,0,0,1,0,0,0
2464,6,2264,0,1,1,1.0,47.0,1,1918,0,4,0,0,1164,0,0,0,0,8,1,0.0,0,0,0,0,152,1,0,0,0
2465,6,1376,1,1,0,2.0,60.0,1,1920,0,4,0,0,624,0,0,1,0,7,1,0.0,0,0,0,0,54,0,1,0,0
2466,5,1316,1,1,0,2.0,60.0,1,1926,0,3,0,0,356,0,0,1,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2467,7,1344,0,1,1,2.0,0.0,1,1929,0,3,0,0,672,0,0,0,0,6,1,336.0,0,0,1,1,0,1,0,0,0
2468,5,1173,0,1,1,1.0,40.0,1,1901,0,3,0,0,240,0,0,0,0,7,1,0.0,0,0,0,1,25,1,0,0,0
2469,5,1214,0,1,1,1.0,40.0,1,1901,0,3,0,0,245,0,0,0,0,6,1,0.0,0,0,0,1,0,1,0,0,0
2470,6,2294,0,1,1,2.0,120.0,1,1963,0,3,0,0,797,0,0,0,0,9,1,375.0,0,0,0,0,110,0,1,0,0
2471,7,1952,0,3,1,1.0,60.0,1,1950,0,5,0,0,976,0,0,0,0,8,1,354.0,0,0,0,0,0,0,1,0,0
2472,6,2180,0,1,1,2.0,60.0,1,1915,0,3,0,0,1042,0,0,0,0,7,1,375.0,0,0,0,0,0,0,1,0,0
2473,4,1315,0,5,1,2.0,52.0,1,1958,0,3,0,0,477,0,0,0,0,5,1,681.0,0,0,1,0,0,0,1,0,0
2474,4,1484,0,1,1,1.0,60.0,1,1910,1,2,0,0,504,0,0,0,0,6,1,0.0,0,0,0,0,211,0,1,0,0
2475,7,2267,1,1,0,2.0,107.0,1,1937,0,4,0,0,1005,0,0,0,0,7,1,288.0,0,0,0,0,0,0,1,0,0
2476,5,1282,1,1,0,1.0,59.0,1,1942,0,3,0,0,504,0,0,0,0,4,1,485.0,0,0,0,1,88,0,1,0,0
2477,5,999,1,1,0,1.0,75.0,1,1963,0,3,0,0,0,0,0,0,0,6,1,925.0,0,0,0,0,176,0,1,0,0
2478,5,1452,1,1,0,2.0,75.0,1,1964,0,3,0,0,0,0,0,0,0,6,1,785.0,0,0,0,0,0,0,1,0,0
2479,4,1005,1,2,0,2.0,62.0,1,1964,0,3,0,0,0,0,0,0,0,5,1,513.0,0,0,0,0,0,0,1,0,0
2480,5,1020,1,4,0,2.0,65.0,1,1964,0,4,0,0,0,0,0,0,0,5,1,68.0,0,0,0,0,0,0,1,0,0
2481,5,1040,1,4,0,1.0,0.0,1,1966,0,3,0,0,0,0,0,0,0,6,1,249.0,0,0,0,0,90,0,1,0,0
2482,5,868,1,1,0,2.0,70.0,1,1971,0,3,0,0,0,0,0,0,0,6,1,748.0,0,1,0,0,0,0,1,0,0
2483,5,897,1,4,0,1.0,86.0,1,1968,0,3,0,0,0,0,0,0,0,5,1,168.0,0,0,0,0,0,0,1,0,0
2484,5,943,1,4,0,2.0,0.0,1,1967,0,4,0,0,0,0,0,0,0,5,1,114.0,0,0,0,0,0,0,1,0,0
2485,5,912,1,5,0,1.0,0.0,1,1966,0,4,0,0,0,0,0,0,0,6,1,216.0,0,0,0,0,0,0,1,0,0
2486,5,1375,1,5,0,1.0,81.0,1,1956,0,3,0,0,0,0,0,0,0,6,1,386.0,0,0,0,0,0,0,1,0,0
2487,5,2654,1,1,0,2.0,99.0,0,1920,0,2,0,0,1087,0,0,0,0,11,1,267.0,0,0,0,0,570,0,1,0,0
2488,7,1302,1,1,0,1.0,70.0,1,1940,0,3,0,0,504,0,0,0,0,6,1,258.0,0,0,1,0,0,1,0,0,0
2489,6,1299,1,1,0,2.0,91.0,1,1954,0,3,0,0,0,0,0,0,0,6,1,736.0,0,0,0,0,0,0,1,0,0
2490,5,1176,1,4,0,1.0,85.0,1,1958,0,3,0,0,0,0,0,0,0,6,1,190.0,0,0,0,0,0,0,1,0,0
2491,4,998,1,0,0,2.0,0.0,1,1945,0,3,0,0,0,0,1,0,0,5,1,0.0,0,0,0,1,0,1,0,0,0
2492,6,1522,1,2,0,2.0,0.0,1,1984,0,3,0,0,0,0,0,1,0,7,1,299.0,0,0,0,0,77,0,1,0,0
2493,5,1325,1,1,0,2.0,0.0,1,1948,0,4,0,0,0,0,0,0,0,6,1,300.0,0,0,0,0,42,0,1,0,0
2494,5,1630,1,1,0,2.0,0.0,1,1953,0,3,0,0,0,0,0,0,0,6,1,587.0,0,0,0,0,64,0,1,0,0
2495,4,1242,1,1,0,1.0,84.0,1,1946,0,3,0,0,0,0,0,0,0,4,1,0.0,0,0,0,1,0,0,1,0,0
2496,6,2422,1,1,0,2.0,102.0,1,1954,0,4,0,0,0,0,0,0,0,6,1,353.0,0,0,0,0,63,0,1,0,0
2497,6,1626,1,1,0,1.0,70.0,1,1954,0,3,0,0,638,0,0,0,0,6,1,491.0,0,0,0,0,0,0,1,0,0
2498,5,864,1,1,0,1.0,60.0,1,1958,0,3,0,0,0,0,0,0,0,6,1,453.0,0,0,0,0,0,0,1,0,0
2499,4,943,1,0,0,1.0,0.0,1,1958,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,1,0,0,1,0,0
2500,5,1038,1,6,0,1.0,39.0,1,1984,0,5,0,0,0,0,0,0,0,5,1,283.0,0,0,0,0,105,0,1,0,0
2501,5,1342,1,1,0,1.0,58.0,1,1951,0,3,0,0,0,0,0,0,0,7,1,557.0,0,0,0,0,0,0,1,0,0
2502,5,1480,1,1,0,1.0,60.0,1,1951,0,3,0,0,400,0,0,1,0,7,1,1080.0,0,0,0,1,0,0,1,0,0
2503,4,1362,1,1,0,1.0,50.0,1,1920,0,2,0,0,376,0,0,0,0,7,1,0.0,0,0,1,1,0,0,1,0,0
2504,6,1822,1,1,0,2.0,104.0,1,1984,0,3,0,0,717,0,0,0,0,7,1,0.0,0,0,0,0,195,0,1,0,0
2505,7,1958,1,1,0,2.0,75.0,1,1994,0,4,0,0,929,0,0,1,0,7,1,497.0,0,0,0,0,93,0,1,0,0
2506,8,1651,1,1,0,3.0,71.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,64,0,1,0,0
2507,8,2140,1,1,0,3.0,93.0,1,2006,0,3,0,0,0,0,0,1,0,8,1,0.0,0,0,0,0,32,0,1,0,0
2508,8,1651,1,1,0,3.0,66.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,64,0,1,0,0
2509,7,1546,1,1,0,3.0,75.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,20.0,0,0,0,0,42,0,1,0,0
2510,8,1500,1,1,0,2.0,73.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,36.0,0,0,0,0,38,0,1,0,0
2511,7,1270,1,1,0,2.0,64.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,96,0,1,0,0
2512,7,1795,1,1,0,2.0,78.0,1,2005,0,3,0,0,916,0,0,1,0,7,1,0.0,0,0,0,0,111,0,1,0,0
2513,7,1873,1,2,0,2.0,0.0,1,1988,0,3,0,0,927,0,0,1,0,7,1,608.0,0,0,0,0,48,0,1,0,0
2514,8,1743,1,6,0,2.0,155.0,1,1976,0,3,1,0,0,0,0,0,0,5,1,51.0,0,0,0,0,0,0,1,0,0
2515,5,1022,1,1,0,2.0,0.0,1,1994,0,3,0,0,0,0,0,1,0,6,1,550.0,0,0,0,0,0,0,1,0,0
2516,6,1308,1,1,0,2.0,57.0,1,1997,0,4,0,0,662,0,0,1,0,6,1,539.0,0,0,0,0,54,0,1,0,0
2517,5,990,1,1,0,1.0,60.0,1,1994,0,4,0,0,0,0,0,1,0,5,1,420.0,0,0,0,0,0,0,1,0,0
2518,5,1097,1,1,0,1.0,70.0,1,1996,0,3,0,0,0,0,0,1,0,6,1,549.0,0,0,0,0,0,0,1,0,0
2519,7,1873,1,1,0,2.0,47.0,1,1999,0,3,0,0,885,0,0,1,0,7,1,342.0,0,0,0,0,123,0,1,0,0
2520,7,1753,1,1,0,2.0,43.0,1,1998,0,3,0,0,900,0,0,1,0,7,1,638.0,0,0,0,0,74,0,1,0,0
2521,7,1690,1,1,0,2.0,68.0,1,2001,0,3,0,0,845,0,0,1,0,7,1,0.0,0,0,0,0,103,0,1,0,0
2522,7,1842,1,1,0,2.0,0.0,1,2000,0,3,0,0,857,0,0,1,0,7,1,841.0,0,0,0,0,96,0,1,0,0
2523,5,894,1,1,0,2.0,97.0,1,1974,0,3,0,0,0,0,0,0,0,5,1,663.0,0,0,0,0,0,0,1,0,0
2524,5,1025,1,1,0,2.0,59.0,1,1976,0,4,0,0,0,0,0,0,0,6,1,502.0,0,0,0,0,0,0,1,0,0
2525,5,1009,1,1,0,2.0,72.0,1,1977,0,3,0,0,0,0,0,0,0,6,1,755.0,0,0,0,0,0,0,1,0,0
2526,5,1040,1,1,0,2.0,45.0,1,1977,0,3,0,0,0,0,0,0,0,5,1,539.0,0,0,0,0,0,0,1,0,0
2527,5,907,1,4,0,1.0,39.0,1,1977,0,3,0,0,0,0,0,0,0,5,1,60.0,0,0,0,0,0,0,1,0,0
2528,5,879,1,3,0,2.0,75.0,1,1975,0,3,0,0,0,0,0,0,0,5,1,330.0,0,0,0,0,80,0,1,0,0
2529,5,864,1,1,0,2.0,60.0,1,1972,0,3,0,0,0,0,0,0,0,5,1,671.0,0,0,0,0,0,0,1,0,0
2530,4,875,1,1,0,2.0,60.0,1,1972,0,4,0,0,0,0,0,0,0,5,1,385.0,0,0,0,0,0,0,1,0,0
2531,7,1673,1,1,0,2.0,0.0,1,2000,0,3,0,0,0,0,0,1,0,7,1,1412.0,0,0,0,0,113,0,1,0,0
2532,7,1932,1,1,0,2.0,70.0,1,2003,0,3,0,0,940,0,0,1,0,7,1,654.0,0,0,0,0,120,0,1,0,0
2533,7,1729,1,1,0,2.0,65.0,1,2002,0,3,0,0,869,0,0,1,0,7,1,0.0,0,0,0,0,63,0,1,0,0
2534,8,1592,1,6,0,2.0,73.0,1,1994,0,3,0,0,0,0,0,1,0,7,1,408.0,0,0,0,0,35,0,1,0,0
2535,8,2439,1,1,0,2.0,0.0,1,2001,0,3,0,0,908,0,0,1,0,7,1,1198.0,0,0,0,0,121,0,1,0,0
2536,7,1992,1,1,0,2.0,0.0,1,1996,0,3,0,0,780,0,0,1,0,7,1,762.0,0,0,0,0,32,0,1,0,0
2537,8,1341,1,1,0,2.0,73.0,1,1999,0,3,0,0,0,0,0,1,0,5,1,915.0,0,0,0,0,84,0,1,0,0
2538,7,1476,1,1,0,2.0,70.0,1,2007,0,3,0,0,738,0,0,1,0,7,1,0.0,0,0,0,0,35,0,1,0,0
2539,7,1190,1,1,0,2.0,65.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,709.0,0,0,0,0,41,0,1,0,0
2540,6,1330,1,1,0,2.0,64.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,23,0,1,0,0
2541,7,1491,1,1,0,2.0,64.0,1,2006,0,3,0,0,753,0,0,1,0,7,1,0.0,0,0,0,0,30,0,1,0,0
2542,5,1536,1,1,0,2.0,64.0,1,2005,0,3,0,0,768,0,0,1,0,6,1,0.0,0,0,0,0,40,0,1,0,0
2543,5,936,1,1,0,1.0,75.0,0,1967,0,3,0,0,0,0,0,0,0,4,1,936.0,0,0,0,0,0,0,1,0,0
2544,4,1088,1,2,0,2.0,67.0,1,1963,0,4,0,0,0,0,0,0,0,4,1,132.0,0,0,0,0,0,0,1,0,0
2545,5,1351,1,4,0,2.0,74.0,1,1925,0,4,0,0,450,0,0,0,0,7,1,130.0,0,0,0,0,0,0,1,0,0
2546,6,1179,1,1,0,2.0,80.0,1,1960,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2547,6,1044,1,1,0,2.0,65.0,1,1976,0,2,0,0,0,0,0,0,0,7,1,504.0,0,0,0,0,0,0,1,0,0
2548,5,2233,1,0,0,2.0,0.0,1,1979,0,3,0,0,1133,0,0,0,0,11,1,0.0,0,0,0,0,0,0,1,0,0
2549,5,1408,1,1,0,2.0,60.0,1,2005,0,3,0,0,674,0,0,1,0,6,1,611.0,0,0,0,0,85,0,1,0,0
2550,10,5095,1,1,0,3.0,128.0,1,2008,0,3,0,0,0,0,0,1,0,15,1,4010.0,0,0,0,0,484,0,1,0,0
2551,6,1072,0,1,1,2.0,35.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,467.0,0,0,0,0,44,0,1,0,0
2552,5,960,1,5,0,1.0,64.0,1,1959,0,3,0,0,0,0,0,0,0,4,1,77.0,0,0,0,0,0,0,1,0,0
2553,4,1152,1,0,0,0.0,74.0,1,1955,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,1,0,0,1,0,0
2554,5,1195,1,1,0,0.0,52.0,1,1946,0,3,0,0,0,1,0,0,0,8,1,0.0,0,0,0,1,0,0,1,0,0
2555,6,865,1,5,0,1.0,62.0,1,1920,0,3,0,0,125,0,0,0,0,4,1,144.0,0,0,1,0,0,0,1,0,0
2556,4,768,1,1,0,1.0,60.0,1,1955,0,3,0,0,0,0,0,0,0,4,1,544.0,0,0,0,0,0,0,1,0,0
2557,4,864,1,1,0,2.0,60.0,1,1955,0,3,0,0,0,0,0,0,0,5,1,682.0,0,0,0,0,0,0,1,0,0
2558,5,2592,1,1,0,0.0,60.0,0,1923,0,3,0,0,1296,0,0,1,0,12,1,371.0,0,0,0,1,742,1,0,0,0
2559,5,1422,1,1,0,1.0,54.0,1,1926,0,3,0,0,0,0,0,1,0,6,1,319.0,0,0,0,0,0,0,1,0,0
2560,6,1298,1,1,0,1.0,51.0,1,1921,0,3,0,0,539,0,0,0,0,8,1,113.0,0,0,1,0,0,0,1,0,0
2561,7,1098,1,1,0,1.0,63.0,1,1930,0,3,0,0,531,0,0,0,0,5,1,246.0,0,0,1,0,0,0,1,0,0
2562,6,1436,1,1,0,1.0,53.0,1,1921,0,3,0,0,585,0,0,0,0,7,1,0.0,0,0,1,1,0,0,1,0,0
2563,6,1461,1,1,0,1.0,53.0,1,1926,0,3,0,0,775,0,0,0,0,6,1,0.0,0,0,1,0,0,0,1,0,0
2564,7,1718,1,1,0,2.0,60.0,1,1927,0,3,0,0,851,0,0,0,0,8,1,0.0,0,0,1,0,0,0,1,0,0
2565,5,1226,1,0,0,2.0,126.0,1,1951,0,3,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,24,0,1,0,0
2566,4,1755,1,1,0,1.0,110.0,1,1930,0,4,0,0,525,0,0,0,0,7,1,189.0,0,0,1,0,40,0,1,0,0
2567,5,1355,1,1,0,2.0,79.0,1,1941,0,3,0,0,595,0,0,0,0,5,1,533.0,0,0,0,0,0,0,1,0,0
2568,6,1560,1,3,0,2.0,0.0,1,1960,0,2,0,0,0,0,0,0,0,6,1,540.0,0,0,0,0,75,0,1,0,0
2569,6,1488,1,1,0,2.0,0.0,1,1968,0,3,0,0,0,0,0,1,0,7,1,813.0,0,0,0,0,0,0,1,0,0
2570,6,1045,0,1,1,2.0,24.0,1,1980,0,4,0,0,516,0,0,0,0,5,1,330.0,0,0,0,0,0,0,1,0,0
2571,4,1680,1,1,0,2.0,0.0,1,1995,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2572,8,1020,0,1,1,2.0,35.0,1,1988,0,3,0,0,0,0,0,0,0,4,1,577.0,0,0,0,0,0,0,1,0,0
2573,7,1696,1,1,0,2.0,0.0,1,1971,0,3,0,0,0,1,0,0,0,7,1,434.0,0,0,0,0,146,0,1,0,0
2574,8,2726,1,1,0,2.0,70.0,1,1986,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,64,0,1,0,0
2575,6,1215,0,1,1,2.0,50.0,1,1940,0,3,0,0,495,0,0,0,0,6,1,375.0,0,0,1,0,0,1,0,0,0
2576,5,1601,0,1,1,0.0,50.0,1,1925,1,4,0,0,665,0,0,0,0,6,1,0.0,0,0,1,0,0,0,1,0,0
2577,5,1828,0,1,1,0.0,50.0,1,1923,0,3,0,0,886,0,0,0,0,6,1,548.0,0,0,1,0,0,0,1,0,0
2578,5,816,0,1,1,1.0,46.0,1,1922,1,3,0,0,0,0,0,0,0,5,1,0.0,0,0,1,0,0,0,1,0,0
2579,2,845,0,0,1,1.0,64.0,1,1939,0,3,0,0,0,0,0,0,0,4,1,0.0,0,0,1,0,0,0,1,0,0
2580,5,1991,0,1,0,0.0,75.0,1,1895,0,4,0,0,957,0,0,0,0,9,1,0.0,0,0,0,1,0,0,1,0,0
2581,4,1073,0,1,0,2.0,65.0,1,1957,0,3,0,0,0,0,0,0,0,6,1,967.0,0,0,0,0,444,1,0,0,0
2582,5,1001,0,1,0,1.0,60.0,1,1930,0,3,0,0,0,0,0,0,0,5,1,737.0,0,0,1,0,0,0,1,0,0
2583,8,1625,0,1,1,2.0,59.0,1,2006,0,3,0,0,0,0,0,1,0,5,1,1573.0,0,0,0,0,0,0,1,0,0
2584,6,1299,1,1,0,2.0,0.0,1,1979,0,3,0,0,0,0,0,0,0,5,1,1001.0,0,0,0,0,0,0,1,0,0
2585,5,1392,1,1,0,3.0,80.0,1,2002,0,3,0,0,0,0,0,1,0,6,1,585.0,0,0,0,0,49,0,1,0,0
2586,7,1409,1,1,0,2.0,44.0,1,2002,0,3,0,0,0,0,0,1,0,4,1,1392.0,0,0,0,0,144,0,1,0,0
2587,7,1478,1,1,0,2.0,0.0,1,1991,0,3,0,0,0,0,0,1,0,6,1,1239.0,0,0,0,0,22,0,1,0,0
2588,7,918,1,6,0,1.0,0.0,1,1975,0,3,0,0,0,0,0,0,0,4,1,224.0,0,0,0,0,84,0,1,0,0
2589,6,1026,1,1,0,2.0,82.0,1,1974,0,3,0,0,0,0,0,0,0,5,1,924.0,0,0,0,0,0,0,1,0,0
2590,7,1501,1,1,0,2.0,46.0,1,1987,0,3,0,0,0,0,0,0,0,5,1,949.0,0,0,1,0,0,0,1,0,0
2591,6,2279,1,1,0,2.0,149.0,1,1958,0,4,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2592,7,1689,1,1,0,2.0,67.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,39,0,1,0,0
2593,8,1564,1,1,0,2.0,68.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,583.0,0,0,0,0,0,0,1,0,0
2594,7,1240,1,4,0,2.0,42.0,1,1985,0,3,0,0,0,0,0,0,0,6,1,215.0,0,0,0,0,0,0,1,0,0
2595,8,1312,1,1,0,2.0,0.0,1,2001,0,3,0,0,0,0,0,1,0,5,1,250.0,0,0,0,0,28,0,1,0,0
2596,8,1922,1,1,0,3.0,80.0,1,2002,0,3,0,0,0,0,0,1,0,6,1,1329.0,0,0,0,0,64,0,1,0,0
2597,6,1491,1,1,0,2.0,0.0,1,1996,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,35,0,1,0,0
2598,7,2486,1,1,0,2.0,0.0,1,2003,0,3,0,0,1340,0,0,1,0,10,1,766.0,0,0,0,0,32,0,1,0,0
2599,10,1824,1,1,0,3.0,85.0,1,2006,0,3,0,0,0,0,0,1,0,8,0,0.0,1,0,0,0,36,0,1,0,0
2600,3,2034,1,0,0,4.0,200.0,1,1953,1,3,0,0,0,0,1,0,0,9,1,0.0,0,0,0,0,266,0,1,0,0
2601,6,936,0,6,1,2.0,62.0,1,1996,0,3,0,0,0,0,0,1,0,3,1,16.0,0,1,0,0,40,0,1,0,0
2602,4,1092,0,1,1,1.0,21.0,1,1972,0,3,0,0,546,0,0,0,0,5,1,252.0,0,0,0,0,0,0,1,0,0
2603,4,992,0,1,1,1.0,0.0,1,1970,0,3,0,0,462,0,0,0,0,4,1,503.0,0,0,0,0,97,0,1,0,0
2604,4,1092,0,1,1,0.0,21.0,1,1970,0,3,0,0,546,0,0,0,0,5,1,384.0,0,0,0,0,64,0,1,0,0
2605,4,1092,0,1,1,1.0,21.0,1,1976,0,3,0,0,546,1,0,0,0,6,1,0.0,0,0,0,0,0,0,1,0,0
2606,5,1008,1,1,0,2.0,72.0,1,1977,0,3,0,0,0,0,0,1,0,4,1,923.0,0,0,0,0,66,0,1,0,0
2607,6,1356,1,1,0,2.0,0.0,1,1977,0,3,0,0,0,0,0,1,0,6,1,1148.0,0,0,0,0,0,0,1,0,0
2608,5,1676,1,1,0,2.0,61.0,1,1977,0,2,0,0,0,0,0,1,0,6,1,1112.0,0,0,0,0,90,0,1,0,0
2609,5,1432,1,1,0,2.0,68.0,1,1977,0,3,0,0,716,0,0,1,0,6,1,531.0,0,0,0,0,136,0,1,0,0
2610,5,796,1,1,0,0.0,50.0,1,1971,0,3,0,0,0,1,0,0,0,5,1,796.0,0,0,0,0,0,0,1,0,0
2611,4,1608,1,1,0,1.0,124.0,1,1961,0,3,0,0,0,0,0,0,0,6,1,811.0,0,0,0,1,38,0,1,0,0
2612,5,1178,1,1,0,2.0,0.0,1,1976,0,3,0,0,0,0,0,1,0,6,1,1090.0,0,0,0,0,44,0,1,0,0
