OverallQual,GrLivArea,MSZoning_RL,BsmtFinType2,MSZoning_RM,GarageCars,LotFrontage,MiscFeature_NA,YearBuilt,Condition1_Artery,ExterCond,LandSlope_Sev,Condition1_PosN,2ndFlrSF,Fence_GdWo,GarageType_2Types,Foundation_PConc,MSZoning_FV,TotRmsAbvGrd,Condition2_Norm,BsmtFinSF1,Condition2_PosA,LotConfig_FR3,Foundation_BrkTil,CentralAir_N,OpenPorchSF,Electrical_FuseA,Electrical_SBrkr,Neighborhood_Gilbert,Condition1_RRNn
7,2260,1,1,0,2,80.0,1,1996,0,3,0,0,954,0,0,1,0,7,1,1201,0,0,0,0,44,0,1,0,0
6,1571,1,1,0,2,59.0,1,1993,0,3,0,0,772,0,0,1,0,7,1,0,0,0,0,0,40,0,1,1,0
6,1611,1,2,0,2,80.0,1,1964,0,3,0,0,813,0,0,0,0,7,1,674,0,0,0,0,128,0,1,0,0
6,2521,0,1,1,2,42.0,1,1973,0,3,0,0,1230,0,0,0,0,10,1,837,0,0,0,0,20,0,1,0,0
5,893,1,1,0,2,60.0,1,1949,0,3,0,0,0,0,0,0,0,4,1,220,0,0,0,0,0,0,1,0,0
5,1048,1,1,0,1,72.0,1,1956,0,3,0,0,0,0,0,0,0,6,1,586,0,0,0,0,20,0,1,0,0
6,1556,1,1,0,2,78.0,1,1968,0,3,0,0,727,0,0,0,0,8,1,298,0,0,0,0,0,0,1,0,0
5,1456,1,1,0,1,50.0,1,1948,1,3,0,0,454,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0
6,1426,1,1,0,2,75.0,1,1977,0,3,0,0,728,0,0,0,0,6,1,535,0,0,0,0,0,0,1,0,0
7,1240,1,1,0,3,74.0,1,2006,0,3,0,0,0,0,0,1,0,5,1,0,0,0,0,0,93,0,1,0,0
7,1740,1,1,0,1,75.0,1,1940,0,3,0,0,780,0,0,0,0,6,1,410,0,0,0,0,0,0,1,0,0
5,1466,1,1,0,2,60.0,0,1936,0,3,0,0,370,0,0,0,0,7,1,626,0,0,0,0,21,0,1,0,0
5,1096,1,3,0,1,0.0,1,1969,0,3,0,0,0,0,0,0,0,6,1,75,0,0,0,0,32,0,1,0,0
6,848,0,1,1,2,37.0,1,2004,0,3,0,0,0,0,0,1,0,3,1,662,0,0,0,0,0,0,1,0,0
5,990,1,1,0,1,65.0,1,1994,0,3,0,0,0,0,0,1,0,5,1,495,0,0,0,0,64,0,1,0,0
6,1258,1,1,0,2,80.0,1,1971,0,4,0,0,0,0,0,0,0,5,1,656,0,0,0,0,0,0,1,0,0
5,1040,1,1,0,1,75.0,1,1963,0,3,0,0,0,0,0,0,0,5,1,824,0,0,0,0,0,0,1,0,0
7,1459,1,1,0,2,70.0,1,2002,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,39,0,1,0,0
6,1251,1,1,0,1,80.0,0,1964,0,3,0,0,0,0,0,0,0,6,1,553,0,0,0,0,116,0,1,0,0
6,1498,1,1,0,2,0.0,1,1995,0,3,0,0,807,0,0,1,0,6,1,592,0,0,0,0,44,0,1,1,0
6,996,1,1,0,2,73.0,1,1992,0,3,0,0,0,0,0,1,0,5,1,747,0,0,0,0,0,0,1,0,0
4,1092,0,1,1,1,0.0,1,1973,0,3,0,0,546,0,0,0,0,6,1,334,0,0,0,0,96,0,1,0,0
8,1953,0,1,0,3,85.0,1,2005,0,3,0,0,871,0,0,1,1,9,1,0,0,0,0,0,50,0,1,0,0
7,1709,0,1,1,2,24.0,1,2004,0,3,0,0,739,0,0,1,0,7,1,0,0,0,0,0,40,0,1,0,0
8,1247,0,1,0,2,37.0,1,2005,0,3,0,0,0,0,0,1,1,4,1,1039,0,0,0,0,84,0,1,0,0
3,1040,1,0,0,2,60.0,1,1950,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0
7,1252,0,1,0,2,24.0,1,1999,0,3,0,0,628,0,0,1,1,4,1,510,0,0,0,0,48,0,1,0,0
6,1694,1,1,0,2,60.0,1,1925,0,3,0,0,304,0,0,1,0,7,1,423,0,0,0,0,0,0,1,0,0
5,1200,1,1,0,2,71.0,1,1965,0,3,0,0,0,0,0,0,0,6,1,661,0,0,0,0,64,0,1,0,0
5,936,1,3,0,1,74.0,1,1956,0,3,0,0,0,0,0,0,0,4,1,248,0,0,0,0,0,0,1,0,0
6,1314,1,1,0,2,78.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,24,0,0,0,0,22,0,1,0,0
6,1355,0,1,1,0,60.0,1,1914,0,3,0,0,582,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0
8,1088,1,1,0,2,0.0,1,1986,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,74,0,1,0,0
4,1324,0,1,1,1,50.0,1,1936,0,3,0,0,567,0,0,0,0,6,1,672,0,0,1,0,0,0,1,0,0
7,1601,1,1,0,2,82.0,1,1978,0,3,0,0,0,0,0,0,0,7,1,704,0,0,0,0,0,0,1,0,0
2,438,1,1,0,1,60.0,1,1920,0,3,0,0,0,0,0,0,0,3,1,290,0,0,0,1,0,0,0,0,0
5,950,1,2,0,1,61.0,1,1971,0,3,0,0,0,0,0,0,0,5,1,412,0,0,0,0,0,0,1,0,0
5,1134,1,1,0,1,70.0,1,1960,0,3,0,0,0,0,0,0,0,6,1,588,0,0,0,0,16,0,1,0,0
6,1194,1,1,0,2,79.0,1,1959,0,3,0,0,0,0,0,0,0,6,1,655,0,0,0,0,0,0,1,0,0
5,1302,0,1,1,2,24.0,1,1970,0,3,0,0,672,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0
8,2622,1,1,0,2,98.0,1,1994,0,3,0,0,1122,0,0,1,0,9,1,1032,0,0,0,0,32,0,1,0,0
7,1442,1,1,0,2,114.0,1,1990,0,3,0,0,0,0,0,1,0,6,1,738,0,0,0,0,244,0,1,0,0
7,2021,1,1,0,2,168.0,1,2006,0,3,0,0,1134,0,0,1,0,9,1,0,0,0,0,0,100,0,1,1,0
6,1690,1,1,0,2,0.0,1,2000,0,3,0,0,742,0,0,1,0,7,1,0,0,0,0,0,48,0,1,1,0
8,1836,1,1,0,3,107.0,1,2004,0,3,0,0,0,0,0,1,0,7,1,1039,0,0,0,0,185,0,1,0,0
6,1658,1,1,0,2,0.0,1,1995,0,3,0,0,885,0,0,1,0,8,1,219,0,0,0,0,84,0,1,1,0
7,1964,1,1,0,2,80.0,1,1976,0,3,0,0,866,0,0,0,0,8,1,403,0,0,0,0,69,0,1,0,0
5,816,1,1,0,1,73.0,1,1957,0,3,0,0,0,0,0,0,0,5,1,708,0,0,0,0,0,1,0,0,0
5,1008,1,1,0,1,66.0,1,1953,0,3,0,0,0,0,0,0,0,6,1,643,0,0,0,0,18,0,1,0,0
5,833,1,1,0,1,90.0,1,1954,0,4,0,0,0,0,0,0,0,4,1,415,0,0,0,0,0,0,1,0,0
8,1734,1,1,0,3,93.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,1004,0,0,0,0,0,0,1,0,0
8,1419,1,1,0,2,0.0,1,2002,0,3,0,0,640,0,0,1,0,7,1,353,0,0,0,0,0,0,1,1,0
5,894,1,1,0,2,57.0,1,1967,0,3,0,0,0,0,0,0,0,5,1,702,0,0,0,0,0,0,1,0,0
5,1601,1,1,0,1,85.0,1,1958,0,4,0,0,580,0,0,0,0,6,1,0,0,0,0,0,34,0,1,0,0
5,1040,1,1,0,1,70.0,1,1959,0,3,0,0,0,1,0,0,0,6,1,369,0,0,0,0,0,1,0,0,0
6,1012,0,1,1,1,59.0,1,1920,0,3,0,0,0,0,0,0,0,6,1,0,0,0,1,0,22,1,0,0,0
7,1552,1,1,0,3,84.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,24,0,0,0,0,20,0,1,0,0
4,960,1,1,0,1,0.0,1,1956,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0
5,698,1,1,0,0,50.0,1,1947,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,200,0,1,0,0
7,1482,1,1,0,2,0.0,1,1992,0,3,0,0,670,0,0,1,0,7,1,0,0,0,0,0,25,0,1,1,0
4,1005,1,1,0,2,60.0,1,1955,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0
7,1555,1,1,0,3,53.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,20,0,1,0,0
7,1530,1,1,0,3,182.0,1,2004,0,3,0,0,0,0,0,1,0,7,1,1300,0,0,0,0,36,0,1,1,0
7,1959,1,1,0,2,59.0,1,2004,0,3,0,0,1112,0,0,1,0,8,1,0,0,0,0,0,48,0,1,1,0
5,936,0,1,1,2,60.0,1,1980,0,3,0,0,0,0,0,0,0,4,1,936,0,0,0,0,0,0,1,0,0
4,1981,1,1,0,2,65.0,1,1928,0,3,0,0,653,0,0,0,0,7,1,622,0,0,1,0,44,0,1,0,0
5,974,1,1,0,0,63.0,1,1991,0,3,0,0,0,0,0,1,0,5,1,212,0,0,0,0,28,0,1,0,0
6,2210,0,1,1,1,90.0,1,1880,0,3,0,0,1032,0,0,0,0,8,1,0,0,0,1,0,48,0,1,0,0
8,2020,1,1,0,2,80.0,1,1995,0,3,0,0,878,0,0,1,0,8,1,584,0,0,0,0,155,0,1,0,0
6,1600,1,1,0,2,57.0,1,1997,0,3,0,0,684,0,0,1,0,7,1,0,0,0,0,0,38,0,1,1,0
6,986,0,1,1,1,60.0,1,1926,0,3,0,0,0,0,0,0,0,5,1,0,0,0,1,1,128,0,1,0,0
6,1252,1,1,0,1,80.0,1,1950,0,3,0,0,220,0,0,0,0,6,1,280,0,0,0,0,0,1,0,0,0
5,1020,1,1,0,0,54.0,1,1875,0,4,0,0,240,0,0,0,0,6,1,0,0,0,0,1,0,0,1,0,0
6,1567,1,1,0,2,0.0,1,1977,0,3,0,0,0,0,0,1,0,5,1,1567,0,0,0,0,32,0,1,0,0
5,1167,1,1,0,2,98.0,1,1920,0,2,0,0,0,0,0,0,0,6,1,645,0,0,1,0,0,0,1,0,0
5,952,1,1,0,2,60.0,1,1951,0,3,0,0,0,0,0,0,0,4,1,852,0,0,0,0,0,0,1,0,0
5,1868,1,1,0,2,0.0,1,1976,0,4,0,1,780,0,0,0,0,9,1,381,0,0,0,0,96,0,1,0,0
8,2828,1,1,0,3,77.0,1,2006,0,3,0,0,1362,0,0,1,0,11,1,1150,0,0,0,0,144,0,1,0,0
5,1006,1,1,0,0,0.0,1,1959,0,3,0,0,0,0,0,0,0,5,1,288,0,0,0,0,24,0,1,0,0
4,924,1,1,0,1,60.0,1,1941,0,2,0,0,252,0,0,0,0,5,1,348,0,0,1,1,0,1,0,0,0
5,1576,0,1,1,1,52.0,1,1928,0,3,0,0,534,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0
6,1298,1,1,0,2,0.0,1,1985,0,3,0,0,0,0,0,0,0,5,1,1258,0,0,0,0,26,0,1,0,0
7,1564,1,1,0,1,75.0,1,1941,0,3,0,0,704,0,0,0,0,7,1,275,0,0,0,0,0,0,1,0,0
7,1111,0,1,1,1,0.0,1,1926,0,3,0,0,539,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0
7,1482,0,1,1,2,50.0,1,1920,1,4,0,0,650,0,0,1,0,7,1,624,0,0,0,0,0,0,1,0,0
6,932,1,1,0,1,57.0,1,1950,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0
5,1466,1,1,0,2,134.0,1,1959,0,3,0,0,0,0,0,0,0,6,1,176,0,0,0,0,140,0,1,0,0
6,1811,1,6,0,2,90.0,1,1956,0,3,0,0,0,0,0,1,0,6,1,296,0,0,0,0,0,0,1,0,0
6,816,0,1,1,1,0.0,1,1930,0,4,0,0,0,0,0,0,0,5,1,538,0,0,1,0,0,0,1,0,0
7,1820,1,1,0,2,0.0,1,1965,0,3,0,0,918,0,0,0,0,8,1,454,0,0,0,0,84,0,1,0,0
5,1437,1,1,0,2,90.0,1,1976,0,4,0,0,0,0,0,0,0,6,1,1157,0,0,0,0,21,0,1,0,0
5,1265,1,1,0,2,85.0,1,1965,0,4,0,0,0,0,0,1,0,6,1,633,0,0,0,0,92,0,1,0,0
7,1314,1,1,0,2,34.0,1,2007,0,3,0,0,0,0,0,1,0,6,1,904,0,0,0,0,62,0,1,0,0
8,1580,1,1,0,3,92.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,24,0,1,0,0
6,1876,1,1,0,2,76.0,1,1974,0,3,0,0,933,0,0,0,0,8,1,442,0,0,0,0,69,0,1,0,0
6,1456,1,1,0,2,24.0,1,1978,0,3,0,0,601,0,0,0,0,7,1,311,0,0,0,0,0,0,1,0,0
6,1640,1,1,0,2,0.0,1,1954,0,3,0,1,0,0,0,0,0,7,1,728,0,0,0,0,0,0,1,0,0
5,894,1,1,0,2,109.0,1,1968,0,3,0,0,0,0,0,0,0,5,1,492,0,0,0,0,0,0,1,0,0
4,1258,1,1,0,2,60.0,1,1969,0,3,0,0,0,0,0,0,0,6,1,1198,0,0,0,0,0,0,1,0,0
5,1432,1,3,0,2,0.0,1,1978,0,3,0,0,0,0,0,1,0,5,1,680,0,0,0,0,180,0,1,0,0
7,1502,1,1,0,2,79.0,1,2009,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,114,0,1,0,0
8,1694,1,1,0,3,64.0,1,2008,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,33,0,1,0,0
6,1671,1,1,0,2,58.0,1,2000,0,3,0,0,712,0,0,1,0,7,1,786,0,0,0,0,38,0,1,1,0
6,2108,1,1,0,2,120.0,1,1935,0,3,0,0,872,0,0,0,0,7,1,626,0,0,0,0,0,0,1,0,0
10,3627,1,1,0,3,118.0,1,1995,0,4,0,0,1796,0,0,1,0,10,1,1387,0,0,0,0,76,0,1,0,0
6,1118,1,1,0,1,76.0,1,1977,0,3,0,0,0,0,0,0,0,6,1,522,0,0,0,0,0,0,1,0,0
6,1261,1,1,0,2,76.0,0,1958,0,3,0,0,0,0,0,0,0,6,1,662,0,0,0,0,0,0,1,0,0
7,1250,0,1,0,2,35.0,1,2006,0,3,0,0,625,0,0,1,1,5,1,0,0,0,0,0,54,0,1,0,0
5,3086,1,4,0,0,138.0,1,1946,0,3,0,0,971,0,0,0,0,12,1,152,0,0,0,0,0,0,1,0,0
6,2345,1,1,0,2,80.0,1,1932,0,3,0,0,1175,0,0,0,0,9,1,503,0,0,1,0,0,0,1,0,0
8,2872,1,1,0,2,85.0,1,1992,0,3,0,0,743,0,0,1,0,9,1,700,0,0,0,0,33,0,1,0,0
5,923,1,1,0,1,37.0,1,1984,0,3,0,0,0,0,0,0,0,5,1,658,0,0,0,0,0,0,1,0,0
6,1224,0,1,1,1,0.0,1,1926,1,3,0,0,406,0,0,0,0,5,1,468,0,0,0,0,0,0,1,0,0
5,1343,1,1,0,1,54.0,1,1921,0,3,0,0,523,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0,0
5,1124,1,0,0,0,77.0,1,1954,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,36,0,1,0,0
7,2514,1,1,0,2,0.0,1,1990,0,3,0,0,1216,0,0,0,0,8,1,1216,0,0,0,0,0,0,1,0,0
8,1652,0,1,1,2,64.0,1,2008,0,3,0,0,0,0,0,1,0,5,1,1480,0,0,0,0,53,0,1,0,0
10,4476,1,1,0,3,160.0,1,1996,0,3,0,0,2065,0,0,1,0,10,1,2096,0,0,0,0,78,0,1,0,0
5,1130,1,1,0,2,60.0,1,1920,0,3,0,0,0,0,0,0,0,5,1,821,0,0,1,0,0,0,1,0,0
5,1572,1,1,0,3,50.0,1,1963,0,3,0,0,0,0,1,0,0,5,1,1159,0,0,0,0,263,0,1,0,0
5,1221,1,1,0,1,60.0,1,1924,0,4,0,0,272,0,0,0,0,7,1,392,0,0,1,0,0,0,1,0,0
3,1699,1,1,0,2,107.0,1,1900,1,3,0,0,685,0,0,0,0,7,0,440,0,0,0,0,74,0,1,0,0
8,1624,1,1,0,3,89.0,1,1994,0,3,0,0,0,0,0,1,0,5,1,1456,0,0,0,0,114,0,1,0,0
7,1660,1,1,0,2,68.0,1,2002,0,3,0,0,829,0,0,1,0,7,1,0,0,0,0,0,68,0,1,0,0
7,1804,1,1,0,2,60.0,1,1999,0,3,0,0,776,0,0,1,0,7,1,0,0,0,0,0,60,0,1,1,0
4,1622,1,1,0,4,0.0,1,1961,0,4,0,0,0,0,1,0,0,7,1,1159,0,0,0,0,0,0,1,0,0
8,1441,0,1,0,2,24.0,1,1999,0,3,0,0,677,0,0,1,1,5,1,0,0,0,0,0,0,0,1,0,0
5,1472,0,1,1,1,60.0,1,1925,0,3,0,0,630,1,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0
6,1224,0,1,1,2,0.0,1,1999,0,3,0,0,0,0,0,1,0,5,1,883,0,0,0,0,304,0,1,0,0
6,1352,1,1,0,1,80.0,1,1969,0,3,0,0,689,0,0,0,0,7,1,371,0,0,0,0,36,0,1,0,0
6,1456,1,1,0,2,51.0,1,2005,0,3,0,0,728,0,0,1,0,8,1,0,0,0,0,0,24,0,1,1,0
7,1863,1,1,0,3,58.0,1,2006,0,3,0,0,984,0,0,1,0,9,1,0,0,0,0,0,17,0,1,1,0
7,1690,0,1,1,1,65.0,1,1916,0,3,0,0,875,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0,0
7,1212,1,1,0,2,70.0,1,2001,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0
4,1382,1,1,0,2,75.0,1,1963,0,3,0,0,0,0,0,0,0,6,1,547,0,0,0,0,82,0,1,0,0
4,864,1,1,0,1,71.0,0,1970,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0
7,1779,1,1,0,2,80.0,1,1998,0,3,0,0,913,0,0,1,0,6,1,0,0,0,0,0,36,0,1,0,0
5,1348,0,1,1,1,50.0,1,1925,0,3,0,0,464,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0
7,1630,1,1,0,2,75.0,1,2000,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,234,0,1,0,0
5,1074,1,1,0,2,78.0,1,1975,0,3,0,0,0,0,0,0,0,6,1,788,0,0,0,0,88,0,1,0,0
7,2196,1,4,0,3,90.0,1,1990,0,3,0,0,0,0,0,0,0,7,1,485,0,0,0,0,70,0,1,0,0
4,1056,0,1,0,1,0.0,1,1966,0,3,0,0,0,0,0,0,0,5,1,1056,0,0,0,0,42,0,1,0,0
6,1700,1,1,0,2,70.0,1,2003,0,3,0,0,0,0,0,1,0,7,1,340,0,0,0,0,23,0,1,0,0
5,1283,1,4,0,2,70.0,1,1962,0,4,0,0,0,0,0,0,0,6,1,504,0,0,0,0,0,0,1,0,0
8,1660,1,1,0,2,85.0,1,2006,0,3,0,0,0,0,0,1,0,8,1,1220,0,0,0,0,50,0,1,0,1
6,1845,1,1,0,2,70.0,0,1992,0,3,0,0,790,0,0,1,0,8,1,0,0,0,0,0,104,0,1,0,0
8,1752,1,1,0,2,152.0,1,1988,0,3,0,0,672,0,0,0,0,8,1,427,0,0,0,0,12,0,1,1,0
4,672,1,1,0,1,50.0,1,1941,0,3,0,0,0,0,0,0,0,4,1,344,0,0,0,0,113,0,1,0,0
4,960,1,1,0,1,0.0,1,1965,0,4,0,0,0,0,0,0,0,3,1,648,0,0,0,0,0,0,1,0,0
5,999,1,1,0,1,69.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,784,0,0,0,0,72,0,1,0,0
5,894,1,2,0,1,99.0,1,1966,0,3,0,0,0,0,0,0,0,5,1,180,0,0,0,0,0,0,1,0,0
6,1902,0,0,1,2,68.0,1,1978,0,3,0,0,584,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0
8,1314,0,1,0,2,72.0,1,2009,0,3,0,0,0,0,0,1,1,6,1,936,0,0,0,0,112,0,1,0,0
4,912,0,0,1,0,52.0,1,1947,0,3,0,0,240,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0
6,1218,0,1,1,0,21.0,1,1971,0,3,0,0,546,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0
5,912,1,2,0,1,66.0,1,1964,0,3,0,0,0,0,0,0,0,5,1,312,0,0,0,0,0,0,1,0,0
5,1211,1,2,0,1,55.0,1,1968,0,3,0,0,0,0,0,0,0,5,1,250,0,0,0,0,63,0,1,0,0
6,1846,1,1,0,1,78.0,1,1949,1,3,0,0,678,1,0,0,0,7,1,196,0,0,0,0,0,0,1,0,0
5,2136,1,1,0,2,89.0,1,1951,0,3,0,0,0,0,0,0,0,7,1,756,0,0,0,1,30,1,0,0,0
7,1490,1,1,0,2,60.0,1,2004,0,3,0,0,702,0,0,1,0,8,1,724,0,0,0,0,75,0,1,1,0
6,1138,1,1,0,1,65.0,1,1958,0,4,0,0,0,0,0,0,0,6,1,507,0,0,0,0,0,0,1,0,0
6,1933,1,1,0,3,86.0,1,2007,0,3,0,0,1039,0,0,1,0,9,1,0,0,0,0,0,18,0,1,0,0
5,912,1,1,0,2,72.0,1,1965,0,3,0,0,0,0,0,0,0,5,1,595,0,0,0,0,240,0,1,0,0
9,1702,1,1,0,3,65.0,1,2008,0,3,0,0,0,0,0,1,0,7,1,1540,0,0,0,0,72,0,1,0,0
5,1507,1,1,0,1,70.0,1,1960,0,3,0,0,0,1,0,0,0,7,1,666,0,0,0,0,0,0,1,0,0
5,2620,1,3,0,2,0.0,0,1977,0,3,0,0,1259,0,0,0,0,12,0,498,0,0,0,0,24,0,1,0,0
5,1190,1,1,0,2,70.0,1,1962,0,3,0,0,0,1,0,0,0,6,1,803,0,0,0,0,18,0,1,0,0
4,1224,1,0,0,2,70.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0
5,1188,1,1,0,2,0.0,1,1959,0,3,0,0,0,0,0,0,0,6,1,1000,0,0,0,0,0,0,1,0,0
5,1964,0,1,0,0,55.0,1,1911,0,3,0,0,940,0,0,1,0,7,1,0,0,0,0,1,192,1,0,0,0
5,1784,1,1,0,1,96.0,1,1914,0,3,0,0,892,0,0,0,0,9,1,0,0,0,1,0,40,0,0,0,0
7,1626,1,1,0,2,36.0,1,2003,0,3,0,0,862,0,0,1,0,6,1,0,0,0,0,0,27,0,1,0,0
7,1948,1,1,0,2,41.0,1,2004,0,3,0,0,1101,0,0,1,0,8,1,0,0,0,0,0,48,0,1,0,0
6,1141,1,1,0,2,63.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0
8,1484,1,1,0,2,64.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,428,0,0,0,0,33,0,1,0,0
7,1768,1,1,0,2,65.0,1,2003,0,3,0,0,884,0,0,1,0,8,1,550,0,0,0,0,63,0,1,0,0
7,1689,1,1,0,3,83.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,56,0,1,0,0
7,1173,1,2,0,2,85.0,1,1974,0,3,0,0,0,0,0,0,0,6,1,885,0,0,0,0,120,0,1,0,0
10,2076,1,1,0,3,107.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,1386,0,0,0,0,229,0,1,0,0
8,1517,1,1,0,2,0.0,1,1929,0,3,0,0,725,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0
6,1868,1,1,0,2,78.0,1,1984,0,3,0,0,728,0,0,0,0,7,1,0,0,0,0,0,112,0,1,0,0
7,1553,0,1,0,2,65.0,1,2005,0,3,0,0,797,0,0,1,1,6,1,0,0,0,0,0,45,0,1,0,0
6,1034,1,1,0,3,0.0,1,1976,0,3,0,0,0,0,0,0,0,6,1,539,0,0,0,0,0,0,1,0,0
6,2058,0,1,1,2,60.0,1,1917,0,3,0,0,924,0,0,0,0,8,1,319,0,0,1,1,0,0,1,0,0
5,988,1,3,0,1,60.0,1,1950,0,3,0,0,0,0,0,0,0,6,1,534,0,0,0,0,80,0,1,0,0
7,2110,1,1,0,2,93.0,1,1968,0,3,0,0,0,0,0,0,0,8,1,1065,0,0,0,0,0,0,1,0,0
7,1405,1,1,0,2,0.0,1,2003,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,36,0,1,0,0
5,874,1,1,0,1,62.0,0,1968,0,3,0,0,0,1,0,0,0,5,1,510,0,0,0,0,0,0,1,0,0
7,2167,1,5,0,2,0.0,1,1974,0,3,0,0,651,0,0,0,0,9,1,125,0,0,0,0,47,0,1,0,0
7,1656,1,1,0,2,60.0,1,2003,0,3,0,0,896,0,0,1,0,7,1,0,0,0,0,0,128,0,1,0,0
6,1367,0,1,1,1,52.0,1,1931,0,3,0,0,408,0,0,0,0,6,1,425,0,0,1,0,0,1,0,0,0
8,1987,1,1,0,2,91.0,1,1994,0,3,0,0,0,0,0,1,0,7,1,1314,0,0,0,0,36,0,1,0,0
5,864,1,1,0,0,56.0,1,1922,0,3,0,0,0,0,0,1,0,4,1,0,0,0,0,0,96,0,1,0,0
7,1166,1,1,0,2,59.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,655,0,0,0,0,0,0,1,1,0
6,1054,1,2,0,2,65.0,1,1969,0,3,0,0,0,0,0,0,0,6,1,602,0,0,0,0,0,0,1,0,0
6,1675,1,1,0,2,0.0,1,1999,0,3,0,0,783,0,0,1,0,7,1,0,0,0,0,0,103,0,1,1,0
5,1050,1,1,0,1,80.0,1,1956,0,3,0,0,0,0,0,0,0,5,1,504,0,0,0,0,0,0,1,0,0
4,1788,1,1,0,1,0.0,1,1957,0,3,0,0,684,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0
6,1824,1,1,0,2,60.0,1,1919,0,3,0,0,764,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0
6,1337,0,1,0,2,34.0,1,1998,0,3,0,0,0,0,0,1,0,5,1,266,0,0,0,0,68,0,1,0,0
7,1452,0,1,0,2,35.0,1,1999,0,3,0,0,739,0,0,1,1,6,1,450,0,1,0,0,34,0,1,0,0
7,1889,0,1,1,1,60.0,1,1910,0,3,0,0,925,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0
9,2018,1,1,0,3,89.0,1,2008,0,3,0,0,0,0,0,1,0,10,1,0,0,0,0,0,76,0,1,0,0
8,3447,1,1,0,3,0.0,1,1935,0,4,0,0,1479,1,0,0,0,11,1,192,0,0,0,0,12,0,1,0,0
5,1524,1,1,0,1,78.0,1,1958,0,3,0,0,650,1,0,0,0,7,1,460,0,0,0,0,0,1,0,0,0
7,1524,1,1,0,2,0.0,1,1979,0,3,1,0,192,0,0,1,0,4,1,1258,0,0,0,0,0,0,1,0,0
6,1489,1,1,0,2,0.0,1,1968,0,3,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0
5,935,1,2,0,1,0.0,1,1965,0,3,0,0,0,0,0,0,0,5,1,560,0,0,0,0,0,0,1,0,0
6,1357,1,1,0,1,124.0,1,1959,0,3,0,0,0,0,0,0,0,5,1,719,0,0,0,0,0,0,1,0,0
5,1250,1,1,0,2,53.0,1,1910,0,3,0,0,589,0,0,1,0,8,1,0,0,0,0,0,0,0,1,0,0
5,1920,1,1,0,2,95.0,1,1948,0,3,0,0,992,0,0,0,0,10,1,220,0,0,0,0,0,1,0,0,0
6,1395,1,1,0,2,0.0,1,1972,0,3,0,0,660,0,0,0,0,6,1,593,0,0,0,0,116,0,1,0,0
6,1724,1,1,0,2,0.0,1,1967,0,3,0,0,0,0,0,0,0,7,1,528,0,0,0,0,0,0,1,0,0
8,2031,1,1,0,2,75.0,1,2002,0,3,0,0,903,0,0,1,0,7,1,804,0,0,0,0,211,0,1,0,0
